14-mar-2019,,,,,,,,,,,,,,,
iShares Core U.S. Aggregate Bond ETF,,,,,,,,,,,,,,,
Inception Date,22-sep-2003,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 58,433,398,759.14",,,,,,,,,,,,,,
Number of Securities,"7,203.00",,,,,,,,,,,,,,
Share,"543,200,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Nombre,Clase de activo,Peso (%),Precio,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Cupón (%),Plazo,YTM (%),Yield to Call (%),Yield to Worst (%),Duración,Par Value
BURLINGTON NORTHERN SANTA FE LLC,Fixed Income,0.00,104.55,"2,233,432.57","2,233,432.57",Industrial,B7YGHX4,US12189LAN10,4.45,15-mar-2043,4.15,--,4.15,14.44,"2,092,000.00"
UNION PACIFIC CORPORATION,Fixed Income,0.00,88.05,"2,234,848.39","2,234,848.39",Industrial,BVRYSK7,US907818EC83,3.88,01-feb-2055,4.55,--,4.55,17.73,"2,525,000.00"
ALTRIA GROUP INC,Fixed Income,0.00,90.19,"2,232,231.97","2,232,231.97",Industrial,BD8G4R5,US02209SAU78,2.63,16-sep-2026,4.16,--,4.16,6.61,"2,440,000.00"
ELECTRONIC ARTS INC,Fixed Income,0.00,101.36,"2,231,866.50","2,231,866.50",Industrial,BYXB6B0,US285512AC38,3.70,01-mar-2021,2.98,--,2.95,1.82,"2,199,000.00"
SEAGATE HDD CAYMAN,Fixed Income,0.00,101.00,"2,235,411.97","2,235,411.97",Industrial,BPY06H9,US81180WAH43,4.75,01-jun-2023,4.49,--,4.49,3.78,"2,184,000.00"
GENPACT LUXEMBOURG SARL,Fixed Income,0.00,98.27,"2,233,821.66","2,233,821.66",Industrial,BD0RXK2,US37254BAB62,3.70,01-abr-2022,4.31,--,4.31,2.81,"2,235,000.00"
TRANSALTA CORP,Fixed Income,0.00,100.53,"2,236,223.82","2,236,223.82",Servicio,B8BJX80,US89346DAF42,4.50,15-nov-2022,4.34,--,4.33,3.22,"2,192,000.00"
CORPORATE OFFICE PROPERTIES LP,Fixed Income,0.00,99.51,"2,232,352.65","2,232,352.65",Insituciones Financieras,BQSV716,US22003BAJ52,3.70,15-jun-2021,3.93,--,3.93,2.07,"2,223,000.00"
ENABLE MIDSTREAM PARTNERS LP,Fixed Income,0.00,99.71,"2,234,773.01","2,234,773.01",Industrial,BFZYK67,US292480AL49,4.95,15-may-2028,4.99,--,4.99,7.19,"2,205,000.00"
CONAGRA BRANDS INC,Fixed Income,0.00,99.14,"2,235,538.57","2,235,538.57",Industrial,B905G54,US205887BR27,3.20,25-ene-2023,3.44,--,3.44,3.52,"2,245,000.00"
TORONTO-DOMINION BANK/THE MTN,Fixed Income,0.00,98.57,"2,227,821.48","2,227,821.48",Insituciones Financieras,BYSVHV2,US89114QBG29,2.13,07-abr-2021,2.84,--,2.84,1.99,"2,239,000.00"
KANSAS CITY SOUTHERN,Fixed Income,0.00,99.25,"2,225,365.00","2,225,365.00",Industrial,BY7RQR0,US485170AV67,3.00,15-may-2023,3.19,--,3.19,3.77,"2,220,000.00"
EMBRAER NETHERLANDS FINANCE BV,Fixed Income,0.00,104.97,"2,230,608.92","2,230,608.92",Industrial,BZ0D371,US29082HAA05,5.05,15-jun-2025,4.14,--,4.14,5.34,"2,100,000.00"
BLACK HILLS CORPORATION,Fixed Income,0.00,100.73,"2,225,788.06","2,225,788.06",Servicio,--,US092113AQ27,4.35,01-may-2033,4.28,--,4.28,10.32,"2,175,000.00"
WESTAR ENERGY INC,Fixed Income,0.00,101.00,"2,223,153.68","2,223,153.68",Servicio,BYP8YX7,US95709TAM27,4.25,01-dic-2045,4.19,--,4.19,15.57,"2,175,000.00"
CONSOLIDATED EDISON COMPANY OF NEW,Fixed Income,0.00,105.83,"2,222,878.63","2,222,878.63",Servicio,--,US209111FT54,4.65,01-dic-2048,4.30,--,4.30,15.97,"2,074,000.00"
BOSTON PROPERTIES LP,Fixed Income,0.00,103.66,"2,221,203.89","2,221,203.89",Insituciones Financieras,B4Z6KD3,US10112RAR57,5.63,15-nov-2020,3.35,--,2.97,1.35,"2,105,000.00"
FNMA 15YR 2017 PRODUCTION,Fixed Income,0.00,101.93,"2,224,707.33","2,224,707.33",Hipotecas Respaldadas por Activos,--,--,3.50,01-jul-2032,3.00,--,3.00,2.75,"2,179,816.00"
KFW,Fixed Income,0.00,98.21,"2,224,469.72","2,224,469.72",Agencia,BF4KLZ2,US500769HP20,2.00,29-sep-2022,2.53,--,2.53,3.37,"2,244,000.00"
JOHNSON & JOHNSON,Fixed Income,0.00,97.98,"2,221,842.31","2,221,842.31",Industrial,BF01Z35,US478160CG79,3.75,03-mar-2047,3.87,--,3.87,16.85,"2,265,000.00"
CONSTELLATION BRANDS INC,Fixed Income,0.00,97.91,"2,224,054.38","2,224,054.38",Industrial,BYWRSV3,US21036PAW86,2.65,07-nov-2022,3.26,--,3.26,3.41,"2,250,000.00"
COVENTRY HEALTH CARE INC,Fixed Income,0.00,104.29,"2,223,708.55","2,223,708.55",Insituciones Financieras,B4LHST2,US222862AJ30,5.45,15-jun-2021,3.45,--,3.22,1.88,"2,105,000.00"
WILLIAMS COMPANIES INC,Fixed Income,0.00,100.01,"2,221,287.30","2,221,287.30",Industrial,B6ZZMP0,US96950FAJ30,3.35,15-ago-2022,3.35,--,3.35,3.10,"2,215,000.00"
NOBLE ENERGY INC,Fixed Income,0.00,96.18,"2,224,683.71","2,224,683.71",Industrial,BGD7WH0,US655044AG01,5.25,15-nov-2043,5.53,--,5.53,13.23,"2,272,000.00"
CSX CORP,Fixed Income,0.00,100.98,"2,220,443.43","2,220,443.43",Industrial,BP8Q1X4,US126408HB27,3.40,01-ago-2024,3.20,--,3.19,4.78,"2,190,000.00"
EQT CORP,Fixed Income,0.00,97.28,"2,221,425.35","2,221,425.35",Industrial,BZ2Z1K4,US26884LAE92,3.00,01-oct-2022,3.83,--,3.83,3.30,"2,252,000.00"
HERSHEY COMPANY THE,Fixed Income,0.00,102.08,"2,218,748.94","2,218,748.94",Industrial,--,US427866AZ15,3.38,15-may-2023,2.84,--,2.83,3.79,"2,150,000.00"
MASSACHUSETTS ST,Fixed Income,0.00,111.81,"2,215,686.96","2,215,686.96",Autoridad Local,B40XYR1,US57582PUT55,4.91,01-may-2029,3.47,--,3.47,7.73,"1,950,000.00"
FNMA 15YR 4.5% HLB 150K 2010,Fixed Income,0.00,101.91,"2,215,477.59","2,215,477.59",Hipotecas Respaldadas por Activos,--,--,4.50,01-jun-2025,3.51,--,3.51,1.82,"2,170,480.00"
CARLISLE CO INC,Fixed Income,0.00,99.91,"2,215,197.77","2,215,197.77",Industrial,B83FSP8,US142339AF70,3.75,15-nov-2022,3.78,--,3.78,3.28,"2,190,000.00"
MARSH & MCLENNAN COMPANIES INC,Fixed Income,0.00,100.87,"2,210,143.79","2,210,143.79",Insituciones Financieras,BYVDJ53,US571748AV42,3.50,03-jun-2024,3.32,--,3.31,4.61,"2,170,000.00"
WESTPAC BANKING CORP,Fixed Income,0.00,99.39,"2,212,446.06","2,212,446.06",Insituciones Financieras,BDZXYL3,US961214DJ92,2.15,06-mar-2020,2.79,--,2.79,0.96,"2,225,000.00"
ASIAN DEVELOPMENT BANK MTN,Fixed Income,0.00,98.29,"2,212,126.93","2,212,126.93",Supranacional,BDFZHQ5,US045167EA73,1.75,08-jun-2021,2.54,--,2.54,2.17,"2,240,000.00"
MASSACHUSETTS INSTITUTE OF TECHNOL,Fixed Income,0.00,109.61,"2,212,357.51","2,212,357.51",Industrial,BM7SF38,US575718AB76,4.68,01-jul-2114,4.26,--,4.26,21.29,"2,001,000.00"
KINDER MORGAN ENERGY PARTNERS LP,Fixed Income,0.00,100.25,"2,210,564.91","2,210,564.91",Industrial,B7T9C11,US494550BM77,3.45,15-feb-2023,3.38,--,3.38,3.54,"2,199,000.00"
DOW CHEMICAL COMPANY (THE),Fixed Income,0.00,90.75,"2,210,840.43","2,210,840.43",Industrial,B7QD380,US260543CG61,4.38,15-nov-2042,5.05,--,5.05,13.87,"2,398,000.00"
GENERAL MOTORS FINANCIAL CO INC,Fixed Income,0.00,100.04,"2,207,780.00","2,207,780.00",Industrial,BYM7H38,US37045XAY22,3.20,13-jul-2020,3.17,--,3.17,1.25,"2,195,000.00"
PROGRESS ENERGY INC,Fixed Income,0.00,102.14,"2,211,513.89","2,211,513.89",Servicio,B3RV8Y6,US743263AR63,4.40,15-ene-2021,3.19,--,3.01,1.53,"2,150,000.00"
MCDONALDS CORPORATION MTN,Fixed Income,0.00,100.37,"2,213,136.31","2,213,136.31",Industrial,BY3R522,US58013MEU45,3.38,26-may-2025,3.31,--,3.31,5.43,"2,183,000.00"
NISOURCE INC,Fixed Income,0.00,97.34,"2,212,877.64","2,212,877.64",Servicio,BD20RG3,US65473QBF90,4.38,15-may-2047,4.54,--,4.54,15.51,"2,240,000.00"
TRANSATLANTIC HOLDINGS INC,Fixed Income,0.00,134.00,"2,208,304.80","2,208,304.80",Insituciones Financieras,B3XS5R3,US893521AB05,8.00,30-nov-2039,5.28,--,5.28,11.34,"1,620,000.00"
PPG INDUSTRIES INC.,Fixed Income,0.00,101.14,"2,203,251.02","2,203,251.02",Industrial,B5WJMV4,US693506BD88,3.60,15-nov-2020,2.89,--,2.89,1.60,"2,153,000.00"
GENERAL MOTORS FINANCIAL CO INC,Fixed Income,0.00,91.01,"2,201,926.00","2,201,926.00",Industrial,BF3T633,US37045XCG97,3.85,05-ene-2028,5.13,--,5.13,7.29,"2,400,000.00"
ACE INA HOLDINGS INC,Fixed Income,0.00,101.51,"2,197,876.13","2,197,876.13",Insituciones Financieras,B8PNBH3,US00440EAQ08,4.15,13-mar-2043,4.05,--,4.05,15.11,"2,165,000.00"
S&P GLOBAL INC,Fixed Income,0.00,105.52,"2,198,949.90","2,198,949.90",Industrial,BD31817,US78409VAK08,4.40,15-feb-2026,3.50,--,3.47,5.87,"2,077,000.00"
HALLIBURTON COMPANY,Fixed Income,0.00,96.34,"2,197,183.19","2,197,183.19",Industrial,B5TFVQ3,US406216BA89,4.50,15-nov-2041,4.77,--,4.77,13.66,"2,246,000.00"
WALMART INC,Fixed Income,0.00,102.36,"2,201,220.58","2,201,220.58",Industrial,BFYK6B3,US931142EK56,3.40,26-jun-2023,2.81,--,2.80,3.91,"2,135,000.00"
CONNECTICUT LIGHT AND POWER COMPAN,Fixed Income,0.00,102.27,"2,198,447.67","2,198,447.67",Servicio,BXS2QG6,US207597EH49,4.15,01-jun-2045,4.01,--,4.01,15.64,"2,125,000.00"
ZOETIS INC,Fixed Income,0.00,94.02,"2,200,504.80","2,200,504.80",Industrial,BF58H80,US98978VAL71,3.00,12-sep-2027,3.83,--,3.83,7.38,"2,340,000.00"
PHILIPPINES (REPUBLIC OF),Fixed Income,0.00,140.47,"2,197,494.88","2,197,494.88",Soberano,5953604,US718286AP29,10.63,16-mar-2025,3.17,--,3.17,4.61,"1,508,000.00"
VORNADO REALTY LP,Fixed Income,0.00,105.11,"2,198,015.22","2,198,015.22",Insituciones Financieras,B711HK9,US929043AG27,5.00,15-ene-2022,3.10,--,2.93,2.42,"2,075,000.00"
COMERICA INCORPORATED,Fixed Income,0.00,101.76,"2,197,455.28","2,197,455.28",Insituciones Financieras,BYX6N81,US200340AS60,3.70,31-jul-2023,3.27,--,3.26,3.98,"2,150,000.00"
HARLEY-DAVIDSON INC,Fixed Income,0.00,98.22,"2,200,212.16","2,200,212.16",Industrial,BYZ7VL1,US412822AD08,3.50,28-jul-2025,3.82,--,3.82,5.59,"2,230,000.00"
EDISON INTERNATIONAL,Fixed Income,0.00,90.77,"2,197,851.97","2,197,851.97",Servicio,BYVWJH2,US281020AL15,2.40,15-sep-2022,5.32,--,5.32,3.29,"2,390,000.00"
BOEING CO,Fixed Income,0.00,88.32,"2,193,197.62","2,193,197.62",Industrial,BD72429,US097023BS30,3.38,15-jun-2046,4.09,--,4.09,16.67,"2,460,000.00"
BRANCH BANKING AND TRUST COMPANY,Fixed Income,0.00,99.31,"2,194,372.58","2,194,372.58",Insituciones Financieras,BDFFCJ3,US07330NAQ88,2.63,15-ene-2022,2.88,--,2.88,2.69,"2,200,000.00"
SOUTHERN CALIFORNIA GAS COMPANY,Fixed Income,0.00,111.46,"2,195,228.29","2,195,228.29",Servicio,B67TMY9,US842434CJ99,5.13,15-nov-2040,4.31,--,4.31,13.29,"1,940,000.00"
SALT RIVER PROJ AZ,Fixed Income,0.00,116.05,"2,194,279.53","2,194,279.53",Autoridad Local,B4NHH60,US79575DE631,4.84,01-ene-2041,3.74,--,3.74,13.76,"1,875,000.00"
MARATHON PETROLEUM CORP,Fixed Income,0.00,95.87,"2,190,569.26","2,190,569.26",Industrial,BQQCCJ4,US56585AAH59,4.75,15-sep-2044,5.04,--,5.04,14.00,"2,230,000.00"
VOYA FINANCIAL INC,Fixed Income,0.00,97.25,"2,193,660.57","2,193,660.57",Insituciones Financieras,BZBZ075,US929089AB68,3.65,15-jun-2026,4.09,--,4.09,6.29,"2,235,000.00"
WILLIAMS COMPANIES INC,Fixed Income,0.00,102.07,"2,192,949.98","2,192,949.98",Industrial,B43Y8S0,US96950FAD69,5.25,15-mar-2020,3.14,--,3.14,0.96,"2,095,000.00"
NISOURCE INC,Fixed Income,0.00,113.77,"2,195,245.27","2,195,245.27",Servicio,B3N5358,US65473QAX16,5.95,15-jun-2041,4.92,--,4.91,12.67,"1,905,000.00"
PHILLIPS 66,Fixed Income,0.00,100.04,"2,192,444.58","2,192,444.58",Industrial,BDVLN47,US718546AR56,3.90,15-mar-2028,3.90,--,3.90,7.43,"2,150,000.00"
NORDSTROM INC,Fixed Income,0.00,101.82,"2,193,639.38","2,193,639.38",Industrial,B76VWQ5,US655664AP58,4.00,15-oct-2021,3.26,--,3.19,2.23,"2,120,000.00"
GILEAD SCIENCES INC,Fixed Income,0.00,95.51,"2,184,746.26","2,184,746.26",Industrial,BYND5S6,US375558BM47,2.95,01-mar-2027,3.60,--,3.60,6.98,"2,285,000.00"
GENERAL DYNAMICS CORPORATION,Fixed Income,0.00,103.29,"2,189,810.97","2,189,810.97",Industrial,BZ5YFJ5,US369550BC16,3.75,15-may-2028,3.33,--,3.32,7.58,"2,095,000.00"
3M CO,Fixed Income,0.00,97.39,"2,187,599.61","2,187,599.61",Industrial,BD6NJF1,US88579YAY77,2.88,15-oct-2027,3.22,--,3.22,7.40,"2,219,000.00"
TOYOTA MOTOR CREDIT CORP MTN,Fixed Income,0.00,102.38,"2,184,578.73","2,184,578.73",Industrial,--,US89236TFT79,3.65,08-ene-2029,3.36,--,3.36,8.20,"2,120,000.00"
MICROSOFT CORP,Fixed Income,0.00,120.72,"2,186,191.59","2,186,191.59",Industrial,B3RG3N5,US594918AM64,5.30,08-feb-2041,3.89,--,3.89,13.67,"1,803,000.00"
NATIONAL FUEL GAS COMPANY,Fixed Income,0.00,94.55,"2,185,974.78","2,185,974.78",Industrial,BZ6CQY0,US636180BN05,3.95,15-sep-2027,4.74,--,4.74,6.98,"2,265,000.00"
EXELON GENERATION CO LLC,Fixed Income,0.00,107.92,"2,187,250.51","2,187,250.51",Servicio,B4LVKD2,US30161MAG87,6.25,01-oct-2039,5.60,--,5.60,11.60,"1,975,000.00"
COMCAST CORPORATION,Fixed Income,0.00,98.49,"2,180,329.73","2,180,329.73",Industrial,BYZ2HJ6,US20030NBY67,3.30,01-feb-2027,3.52,--,3.52,6.81,"2,205,000.00"
CONNECTICUT LIGHT AND POWER COMPAN,Fixed Income,0.00,98.68,"2,180,853.17","2,180,853.17",Servicio,BF0BD31,US207597EJ05,3.20,15-mar-2027,3.39,--,3.39,6.84,"2,175,000.00"
3M COMPANY MTN,Fixed Income,0.00,99.29,"2,180,328.45","2,180,328.45",Industrial,BN7DSL9,US88579YAH45,3.88,15-jun-2044,3.92,--,3.92,15.73,"2,175,000.00"
EXPEDIA INC,Fixed Income,0.00,104.24,"2,180,651.29","2,180,651.29",Industrial,BYWJ6Z9,US30212PAM77,5.00,15-feb-2026,4.29,--,4.26,5.77,"2,084,000.00"
OLD REPUBLIC INTERNATIONAL CORPORA,Fixed Income,0.00,104.21,"2,181,595.48","2,181,595.48",Insituciones Financieras,BQH0Y79,US680223AJ33,4.88,01-oct-2024,4.02,--,4.01,4.74,"2,050,000.00"
SOUTHERN POWER CO,Fixed Income,0.00,100.07,"2,183,959.90","2,183,959.90",Servicio,B6ST6C4,US843646AH38,5.15,15-sep-2041,5.14,--,5.14,12.92,"2,128,000.00"
ENBRIDGE INC,Fixed Income,0.00,99.80,"2,180,434.04","2,180,434.04",Industrial,BN56J95,US29250NAH89,3.50,10-jun-2024,3.54,--,3.54,4.64,"2,165,000.00"
SENIOR HOUSING PROPERTIES TRUST,Fixed Income,0.00,91.15,"2,183,873.32","2,183,873.32",Insituciones Financieras,BFMGS84,US81721MAM10,4.75,15-feb-2028,6.05,--,6.05,7.10,"2,386,000.00"
COOPERATIEVE RABOBANK UA (NEW YORK MTN,Fixed Income,0.00,98.50,"2,177,645.56","2,177,645.56",Insituciones Financieras,BYWNRD6,US21688AAL61,2.75,10-ene-2023,3.17,--,3.17,3.60,"2,200,000.00"
SUMITOMO MITSUI FINANCIAL GROUP IN,Fixed Income,0.00,99.10,"2,176,282.94","2,176,282.94",Insituciones Financieras,BZ6T4W5,US86562MAM29,2.85,11-ene-2022,3.18,--,3.18,2.69,"2,185,000.00"
SHELL INTERNATIONAL FINANCE BV,Fixed Income,0.00,102.13,"2,176,578.47","2,176,578.47",Industrial,BCZQX41,US822582AX04,3.40,12-ago-2023,2.88,--,2.88,4.08,"2,125,000.00"
NORTHROP GRUMMAN CORP,Fixed Income,0.00,104.44,"2,174,087.82","2,174,087.82",Industrial,BB9ZSW0,US666807BH45,4.75,01-jun-2043,4.45,--,4.45,14.30,"2,055,000.00"
BRANDYWINE OPERATING PARTNERSHIP L,Fixed Income,0.00,97.43,"2,177,166.16","2,177,166.16",Insituciones Financieras,--,US105340AQ63,3.95,15-nov-2027,4.31,--,4.31,7.15,"2,205,000.00"
HARRIS CORPORATION,Fixed Income,0.00,103.10,"2,177,545.46","2,177,545.46",Industrial,BYWFTW5,US413875AW58,4.40,15-jun-2028,4.00,--,3.99,7.46,"2,090,000.00"
WELLPOINT INC,Fixed Income,0.00,101.89,"2,167,560.43","2,167,560.43",Insituciones Financieras,B538726,US94973VAS60,4.35,15-ago-2020,2.98,--,2.98,1.38,"2,120,000.00"
MITSUBISHI UFJ FINANCIAL GROUP INC,Fixed Income,0.00,98.14,"2,168,812.74","2,168,812.74",Insituciones Financieras,BF8F0T0,US606822AR58,3.29,25-jul-2027,3.55,--,3.55,7.24,"2,200,000.00"
AMERICA MOVIL SA DE CV,Fixed Income,0.00,121.03,"2,170,629.33","2,170,629.33",Industrial,B069D01,US02364WAJ45,6.38,01-mar-2035,4.51,--,4.51,10.60,"1,790,000.00"
COMCAST CORPORATION,Fixed Income,0.00,100.61,"2,171,943.71","2,171,943.71",Industrial,BQ15ZT9,US20030NBL47,3.38,15-feb-2025,3.26,--,3.26,5.25,"2,153,000.00"
TOYOTA MOTOR CREDIT CORP MTN,Fixed Income,0.00,96.91,"2,166,834.83","2,166,834.83",Industrial,BD9NGJ1,US89236TDK88,2.25,18-oct-2023,2.97,--,2.97,4.30,"2,215,000.00"
MICROSOFT CORPORATION,Fixed Income,0.00,97.73,"2,172,272.65","2,172,272.65",Industrial,BDCBCM7,US594918BS26,3.45,08-ago-2036,3.63,--,3.63,12.79,"2,215,000.00"
NORTHWEST PIPELINE LLC,Fixed Income,0.00,99.23,"2,167,246.03","2,167,246.03",Industrial,BF42B58,US66775VAB18,4.00,01-abr-2027,4.11,--,4.11,6.67,"2,145,000.00"
FORD MOTOR CREDIT CO LLC,Fixed Income,0.00,102.52,"2,167,363.92","2,167,363.92",Industrial,B3MPHQ8,US345397VR12,5.75,01-feb-2021,4.34,--,4.34,1.78,"2,100,000.00"
FORD MOTOR CREDIT COMPANY LLC,Fixed Income,0.00,85.34,"2,168,470.83","2,168,470.83",Industrial,BF00101,US345397YT41,3.81,02-nov-2027,6.02,--,6.02,7.09,"2,500,000.00"
AMERICAN EXPRESS CO,Fixed Income,0.00,98.73,"2,168,769.37","2,168,769.37",Insituciones Financieras,B8DV8Y5,US025816BD05,2.65,02-dic-2022,3.01,--,3.01,3.50,"2,180,000.00"
ORANGE SA,Fixed Income,0.00,103.24,"2,167,935.00","2,167,935.00",Industrial,B6TJCF8,US35177PAW77,4.13,14-sep-2021,2.78,--,2.78,2.38,"2,100,000.00"
BANK OF NEW YORK MELLON CORP/THE MTN,Fixed Income,0.00,99.56,"2,161,302.66","2,161,302.66",Insituciones Financieras,BDCL4Q5,US06406RAA59,2.60,07-feb-2022,2.76,--,2.76,2.74,"2,165,000.00"
ABB FINANCE USA INC,Fixed Income,0.00,103.34,"2,164,112.40","2,164,112.40",Industrial,--,US00037BAF94,3.80,03-abr-2028,3.37,--,3.36,7.46,"2,060,000.00"
JAPAN BANK FOR INTERNATIONAL COOPE,Fixed Income,0.00,97.59,"2,163,262.44","2,163,262.44",Agencia,BY9CSJ9,US471048AP32,2.50,28-may-2025,2.93,--,2.93,5.67,"2,200,000.00"
UNITED PARCEL SERVICE INC,Fixed Income,0.00,99.63,"2,162,030.44","2,162,030.44",Industrial,BF18MZ6,US911312BL96,2.80,15-nov-2024,2.87,--,2.87,5.11,"2,150,000.00"
TOTAL CAPITAL SA,Fixed Income,0.00,102.18,"2,163,346.75","2,163,346.75",Industrial,B66B1D8,US89152UAD46,4.45,24-jun-2020,2.70,--,2.70,1.23,"2,097,000.00"
SOUTHWESTERN ELECTRIC POWER CO,Fixed Income,0.00,91.11,"2,161,174.10","2,161,174.10",Servicio,BWGCKS1,US845437BN11,3.90,01-abr-2045,4.48,--,4.48,15.30,"2,327,000.00"
WESTPAC BANKING CORP,Fixed Income,0.00,101.77,"2,162,465.08","2,162,465.08",Insituciones Financieras,BD594G6,US961214DZ35,3.65,15-may-2023,3.19,--,3.19,3.82,"2,100,000.00"
NORFOLK SOUTHERN CORPORATION,Fixed Income,0.00,97.08,"2,164,178.39","2,164,178.39",Industrial,BYWJDT2,US655844BY34,4.15,28-feb-2048,4.33,--,4.33,16.32,"2,225,000.00"
ENBRIDGE INC,Fixed Income,0.00,97.08,"2,161,676.00","2,161,676.00",Industrial,BN56J62,US29250NAJ46,4.50,10-jun-2044,4.70,--,4.70,14.54,"2,200,000.00"
HCA INC,Fixed Income,0.00,105.63,"2,165,270.06","2,165,270.06",Industrial,BZ57YX1,US404119BT57,5.25,15-jun-2026,4.34,--,4.28,5.79,"2,025,000.00"
PACIFICORP,Fixed Income,0.00,122.91,"2,155,709.20","2,155,709.20",Servicio,B3KTPK2,US695114CL03,6.00,15-ene-2039,4.27,--,4.27,12.32,"1,740,000.00"
UNITED PARCEL SERVICE INC,Fixed Income,0.00,87.14,"2,158,125.43","2,158,125.43",Industrial,BYQ74Q6,US911312AZ91,3.40,15-nov-2046,4.19,--,4.19,16.63,"2,445,000.00"
SUMITOMO MITSUI FINANCIAL GROUP IN,Fixed Income,0.00,106.08,"2,157,064.89","2,157,064.89",Insituciones Financieras,BGSJG46,US86562MBG42,4.31,16-oct-2028,3.55,--,3.55,7.78,"2,000,000.00"
CHEVRON CORP,Fixed Income,0.00,101.90,"2,157,429.95","2,157,429.95",Industrial,BYQKJL5,US166764BD17,3.33,17-nov-2025,3.01,--,3.00,5.81,"2,095,000.00"
INGREDION INC,Fixed Income,0.00,93.73,"2,160,628.88","2,160,628.88",Industrial,BZC0DX6,US457187AB87,3.20,01-oct-2026,4.18,--,4.18,6.51,"2,270,000.00"
AETNA INC,Fixed Income,0.00,118.00,"2,159,948.74","2,159,948.74",Insituciones Financieras,B29T2H2,US00817YAG35,6.75,15-dic-2037,5.23,--,5.23,11.16,"1,805,000.00"
PETROLEOS MEXICANOS MTN,Fixed Income,0.00,91.21,"2,158,254.44","2,158,254.44",Agencia,BJ1MRN9,US71654QCK67,5.35,12-feb-2028,6.67,--,6.67,6.98,"2,354,000.00"
JEFFERIES GROUP INC,Fixed Income,0.00,100.07,"2,158,256.67","2,158,256.67",Insituciones Financieras,B0X7DF3,US472319AC60,6.25,15-ene-2036,6.24,--,6.24,10.35,"2,135,000.00"
GENERAL DYNAMICS CORPORATION,Fixed Income,0.00,92.82,"2,152,792.13","2,152,792.13",Industrial,BZC0XD6,US369550AX61,2.13,15-ago-2026,3.22,--,3.22,6.74,"2,315,000.00"
SHELL INTERNATIONAL FINANCE BV,Fixed Income,0.00,94.26,"2,149,615.59","2,149,615.59",Industrial,B7C01S1,US822582AT91,3.63,21-ago-2042,4.00,--,4.00,15.33,"2,275,000.00"
SHELL INTERNATIONAL FINANCE BV,Fixed Income,0.00,102.56,"2,152,550.82","2,152,550.82",Industrial,BFXPTQ5,US822582BZ43,3.50,13-nov-2023,2.91,--,2.90,4.21,"2,075,000.00"
ROCK-TENN CO,Fixed Income,0.00,103.57,"2,152,832.10","2,152,832.10",Industrial,B96VW03,US772739AL23,4.90,01-mar-2022,3.62,--,3.62,2.76,"2,075,000.00"
MOSAIC CO,Fixed Income,0.00,98.33,"2,150,830.04","2,150,830.04",Industrial,BD5W807,US61945CAG87,4.05,15-nov-2027,4.28,--,4.28,7.13,"2,158,000.00"
APPLIED MATERIALS INC,Fixed Income,0.00,110.71,"2,147,440.17","2,147,440.17",Industrial,BYTX3G4,US038222AK16,5.10,01-oct-2035,4.20,--,4.18,11.09,"1,900,000.00"
AXIS SPECIALTY FINANCE PLC,Fixed Income,0.00,97.58,"2,145,983.08","2,145,983.08",Insituciones Financieras,BFD9P92,US05464HAC43,4.00,06-dic-2027,4.34,--,4.34,7.20,"2,175,000.00"
EQUINOR ASA,Fixed Income,0.00,100.31,"2,148,110.99","2,148,110.99",Agencia,BGD8XX6,US85771PAP71,2.90,08-nov-2020,2.70,--,2.70,1.60,"2,120,000.00"
KROGER CO (THE),Fixed Income,0.00,98.07,"2,147,410.30","2,147,410.30",Industrial,B3XL1X0,US501044CN97,5.40,15-jul-2040,5.55,--,5.55,12.37,"2,170,000.00"
SUNOCO LOGISTICS PARTNERS LP,Fixed Income,0.00,99.36,"2,143,357.29","2,143,357.29",Industrial,B83F3M0,US86765BAL36,3.45,15-ene-2023,3.63,--,3.63,3.48,"2,145,000.00"
WESTERN AND SOUTHERN LIFE INSURANC 144A,Fixed Income,0.00,106.41,"2,142,811.67","2,142,811.67",Insituciones Financieras,--,US95765PAA75,5.15,15-ene-2049,4.75,--,4.74,15.30,"2,000,000.00"
TEXAS INSTRUMENTS INC,Fixed Income,0.00,98.95,"2,141,389.85","2,141,389.85",Industrial,BX7RT41,US882508AZ72,1.75,01-may-2020,2.70,--,2.70,1.10,"2,150,000.00"
METLIFE INC,Fixed Income,0.00,98.96,"2,137,873.05","2,137,873.05",Insituciones Financieras,BVVQ155,US59156RBM97,3.00,01-mar-2025,3.19,--,3.19,5.43,"2,158,000.00"
NORTHWELL HEALTH,Fixed Income,0.00,120.08,"2,141,243.71","2,141,243.71",Industrial,BDT7XZ8,US662352AB99,6.15,01-nov-2043,4.76,--,4.76,13.38,"1,750,000.00"
3M CO MTN,Fixed Income,0.00,100.52,"2,142,708.12","2,142,708.12",Industrial,BYQMXM0,US88579YAR27,3.00,07-ago-2025,2.91,--,2.91,5.78,"2,125,000.00"
FEDEX CORP,Fixed Income,0.00,87.47,"2,141,819.24","2,141,819.24",Industrial,BV8NTK0,US31428XBB10,4.10,01-feb-2045,4.96,--,4.96,14.96,"2,435,000.00"
